"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.permutations_used"	"Answer.pretest_responses"	"Answer.pretest_responses_by_presented_order"	"Answer.posttest_responses"	"Answer.posttest_responses_by_presented_order"	"Answer.order_of_shapes"	"Answer.order_as_presented"	"Answer.guesses"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.training_time"	"Answer.all_answers_provided"	"Answer.questions_permuted"	"Answer.skip_check"	"Answer.training_regime"	"Answer.examples_to_show"	"Answer.shape_of_focus"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3483FV8BEEJIG5ZGADR7SGBVOXR268"	"A3RVLGZV5ZSM75"	"Approved"	"Tue Jun 02 03:01:12 PDT 2015"	"Mon Jun 01 10:19:20 PDT 2015"	"Mon Jun 01 10:21:12 PDT 2015"	"Mon Jun 01 11:20:26 PDT 2015"	""	""	""	""	"[8,4,2,3,9,11,10,6,1,5,0,7]"	"[1,1,0,1,0,1,0,1,1,1,1,1]"	"[1,1,0,1,1,1,1,1,1,0,0,1]"	"[0,1,0,1,0,1,0,1,1,1,1,1]"	"[1,1,0,1,1,1,1,1,0,0,0,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,pa"",""re,rh"",""sq,pa"",""re,sq"",""pa,sq"",""pa,rh"",""pa,re"",""rh,sq"",""sq,rh"",""re,pa"",""sq,re"",""rh,re""]"	"[[1,0],[1,1],[1,2]]"	"""Geometry"""	""""""	"""46"""	"""m"""	"15083"	"0"	"1"	"0"	"3"	"3"	"1"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3NXNZ5RS1AXCKPYKEWBE8HJ5PEK975"	"A1WG3KVS2YR4G0"	"Approved"	"Tue Jun 02 03:01:31 PDT 2015"	"Mon Jun 01 10:17:11 PDT 2015"	"Mon Jun 01 10:21:31 PDT 2015"	"Mon Jun 01 11:20:27 PDT 2015"	""	""	""	""	"[2,4,10,3,6,8,9,11,0,5,1,7]"	"[1,1,1,0,1,0,0,1,0,0,0,1]"	"[0,0,1,0,1,0,1,1,0,0,1,1]"	"[1,1,1,0,1,0,0,1,0,1,0,1]"	"[0,0,1,0,1,1,1,1,0,0,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,pa"",""re,rh"",""pa,re"",""re,sq"",""rh,sq"",""rh,pa"",""pa,sq"",""pa,rh"",""sq,re"",""re,pa"",""sq,rh"",""rh,re""]"	"[[1,0],[2,1],[3,1]]"	"""General geometry """	""""""	"""29"""	"""m"""	"22366"	"0"	"1"	"0"	"4"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3JZQSN0I3QA4ES0YALF0OQI9RFZFG7"	"A3DXFLNJ9BXRBS"	"Approved"	"Tue Jun 02 03:01:33 PDT 2015"	"Mon Jun 01 10:19:16 PDT 2015"	"Mon Jun 01 10:21:33 PDT 2015"	"Mon Jun 01 11:20:27 PDT 2015"	""	""	""	""	"[1,8,2,9,0,7,10,6,3,4,5,11]"	"[0,1,0,1,1,1,0,0,1,0,1,1]"	"[1,0,0,1,0,1,0,1,1,1,0,1]"	"[1,1,1,1,1,1,0,0,1,0,0,1]"	"[1,1,1,1,0,0,0,1,1,1,0,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,rh"",""rh,pa"",""sq,pa"",""pa,sq"",""sq,re"",""rh,re"",""pa,re"",""rh,sq"",""re,sq"",""re,rh"",""re,pa"",""pa,rh""]"	"[[3,2],[2,0],[0,1]]"	"""geometric shapes"""	"""no"""	"""26"""	"""f"""	"42634"	"0"	"1"	"0"	"4"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"36W0OB37HWEOJ5M9V3RPCIASIK5ZHD"	"A2D40UIPDODL7B"	"Approved"	"Tue Jun 02 03:01:33 PDT 2015"	"Mon Jun 01 10:16:54 PDT 2015"	"Mon Jun 01 10:21:33 PDT 2015"	"Mon Jun 01 11:20:27 PDT 2015"	""	""	""	""	"[11,8,4,10,0,6,9,2,5,3,7,1]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,rh"",""rh,pa"",""re,rh"",""pa,re"",""sq,re"",""rh,sq"",""pa,sq"",""sq,pa"",""re,pa"",""re,sq"",""rh,re"",""sq,rh""]"	"[[1,0],[1,1],[1,2]]"	"""geometry"""	"""I did not know what the parallelogram and the other term meant."""	"""51"""	"""f"""	"35060"	"0"	"1"	"0"	"3"	"3"	"1"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3BC8WZX3V3WS68ELHR964JAZWCKRR9"	"A667L63P4M8NO"	"Approved"	"Tue Jun 02 03:01:36 PDT 2015"	"Mon Jun 01 10:19:36 PDT 2015"	"Mon Jun 01 10:21:36 PDT 2015"	"Mon Jun 01 11:20:27 PDT 2015"	""	""	""	""	"[3,7,8,6,0,4,11,2,1,10,9,5]"	"[1,0,1,0,1,0,1,0,0,1,1,0]"	"[1,0,0,1,0,0,0,0,1,1,1,1]"	"[1,0,1,1,1,0,0,0,1,1,1,1]"	"[1,1,0,1,0,1,1,0,1,1,1,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""re,sq"",""rh,re"",""rh,pa"",""rh,sq"",""sq,re"",""re,rh"",""pa,rh"",""sq,pa"",""sq,rh"",""pa,re"",""pa,sq"",""re,pa""]"	"[[2,1],[3,2],[3,0]]"	"""definitions of shapes"""	""""""	"""33"""	"""female"""	"28180"	"0"	"1"	"0"	"3"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3URFVVM165ITORSTV2YOVXZICS7ZUE"	"A3885G6NQ9V27J"	"Approved"	"Tue Jun 02 03:01:42 PDT 2015"	"Mon Jun 01 10:20:09 PDT 2015"	"Mon Jun 01 10:21:42 PDT 2015"	"Mon Jun 01 11:20:27 PDT 2015"	""	""	""	""	"[6,7,0,1,8,4,5,2,11,10,3,9]"	"[0,0,0,0,0,0,0,1,0,0,0,0]"	"[0,0,1,0,0,0,0,0,0,0,0,0]"	"[0,0,0,1,0,0,1,1,0,0,0,0]"	"[0,1,1,0,0,1,0,0,0,0,0,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,sq"",""rh,re"",""sq,re"",""sq,rh"",""rh,pa"",""re,rh"",""re,pa"",""sq,pa"",""pa,rh"",""pa,re"",""re,sq"",""pa,sq""]"	"[[0,1],[2,0],[3,2]]"	"""shapes"""	"""no"""	"""28"""	"""female"""	"20554"	"0"	"1"	"0"	"4"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3Z7EFSHGN9E8X2BE8TP346X1XS3CXL"	"A130X6CF795CQ5"	"Approved"	"Tue Jun 02 03:02:10 PDT 2015"	"Mon Jun 01 10:20:38 PDT 2015"	"Mon Jun 01 10:22:10 PDT 2015"	"Mon Jun 01 11:20:27 PDT 2015"	""	""	""	""	"[10,5,6,8,11,2,0,1,7,3,4,9]"	"[0,0,1,1,1,0,1,1,1,1,0,0]"	"[1,1,0,1,0,0,1,1,1,0,0,1]"	"[1,1,1,1,1,1,1,1,1,1,0,1]"	"[1,1,1,1,0,1,1,1,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,re"",""re,pa"",""rh,sq"",""rh,pa"",""pa,rh"",""sq,pa"",""sq,re"",""sq,rh"",""rh,re"",""re,sq"",""re,rh"",""pa,sq""]"	"[[0,1],[2,0],[3,2]]"	"""About geometry."""	"""none"""	"""33"""	"""m"""	"17032"	"0"	"1"	"0"	"4"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3WMOAN2SRBXZKH3AX4XZWWUSGL7VNH"	"A3L6D5QTLFGH1S"	"Approved"	"Tue Jun 02 03:02:20 PDT 2015"	"Mon Jun 01 10:16:21 PDT 2015"	"Mon Jun 01 10:22:20 PDT 2015"	"Mon Jun 01 11:20:28 PDT 2015"	""	""	""	""	"[1,8,3,7,4,10,0,2,9,6,5,11]"	"[0,1,1,0,0,0,0,1,1,0,1,1]"	"[0,0,1,1,0,1,0,0,1,1,0,1]"	"[0,1,1,0,0,0,0,1,1,0,1,1]"	"[0,0,1,1,0,1,0,0,1,1,0,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,rh"",""rh,pa"",""re,sq"",""rh,re"",""re,rh"",""pa,re"",""sq,re"",""sq,pa"",""pa,sq"",""rh,sq"",""re,pa"",""pa,rh""]"	"[[1,0],[2,1],[3,1]]"	"""Geometry - esp. 4-sided figures"""	""""""	"""20"""	"""m"""	"27192"	"0"	"1"	"0"	"4"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3A9AA95ATWMIP8087SSEWN5O3C7P51"	"A38AT1BKFKRXI6"	"Approved"	"Tue Jun 02 03:02:31 PDT 2015"	"Mon Jun 01 10:21:05 PDT 2015"	"Mon Jun 01 10:22:31 PDT 2015"	"Mon Jun 01 11:20:28 PDT 2015"	""	""	""	""	"[3,5,10,0,9,4,1,8,2,6,7,11]"	"[0,1,1,0,0,1,1,1,1,0,1,0]"	"[0,1,1,0,1,1,0,1,1,0,1,0]"	"[0,1,0,0,0,0,0,0,0,1,1,0]"	"[0,0,0,0,0,1,1,1,0,0,0,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""re,sq"",""re,pa"",""pa,re"",""sq,re"",""pa,sq"",""re,rh"",""sq,rh"",""rh,pa"",""sq,pa"",""rh,sq"",""rh,re"",""pa,rh""]"	"[[2,1],[2,0],[2,2]]"	"""Geometery"""	""""""	"""28"""	"""m"""	"30271"	"0"	"1"	"0"	"3"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"35BLDD71I6XT16HT0S8TRJ11QZGZV3"	"AIJEWX92UW722"	"Approved"	"Tue Jun 02 03:02:36 PDT 2015"	"Mon Jun 01 10:20:32 PDT 2015"	"Mon Jun 01 10:22:36 PDT 2015"	"Mon Jun 01 11:20:28 PDT 2015"	""	""	""	""	"[10,1,8,11,6,3,4,0,7,2,9,5]"	"[1,1,1,0,1,1,1,0,0,1,0,1]"	"[0,1,1,1,1,1,1,0,1,0,1,0]"	"[1,1,1,0,1,1,1,0,0,1,0,1]"	"[0,1,1,1,1,1,1,0,1,0,1,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,re"",""sq,rh"",""rh,pa"",""pa,rh"",""rh,sq"",""re,sq"",""re,rh"",""sq,re"",""rh,re"",""sq,pa"",""pa,sq"",""re,pa""]"	"[[2,1],[0,1],[1,0]]"	"""Rhombuses, apparently."""	""""""	"""32"""	"""m"""	"33051"	"0"	"1"	"0"	"3"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3XUHV3NRVKYQCR2KOFK9NE3XHLXH5O"	"AVX0FHXE80RF3"	"Approved"	"Tue Jun 02 03:02:40 PDT 2015"	"Mon Jun 01 10:21:11 PDT 2015"	"Mon Jun 01 10:22:40 PDT 2015"	"Mon Jun 01 11:20:28 PDT 2015"	""	""	""	""	"[6,7,4,2,5,0,11,10,3,1,8,9]"	"[1,0,0,1,0,1,0,1,0,0,1,0]"	"[1,0,1,0,0,0,1,0,1,0,1,0]"	"[1,1,0,0,0,1,1,0,0,1,1,0]"	"[1,1,0,0,0,0,1,1,1,0,0,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,sq"",""rh,re"",""re,rh"",""sq,pa"",""re,pa"",""sq,re"",""pa,rh"",""pa,re"",""re,sq"",""sq,rh"",""rh,pa"",""pa,sq""]"	"[[1,1],[3,2],[0,0]]"	"""Geometry"""	""""""	"""23"""	"""m"""	"13442"	"0"	"1"	"0"	"3"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3MH9DQ757WCTXAXO5AAZAQJC12DGU6"	"A3B58QWMTBXVE0"	"Approved"	"Tue Jun 02 03:02:58 PDT 2015"	"Mon Jun 01 10:19:15 PDT 2015"	"Mon Jun 01 10:22:58 PDT 2015"	"Mon Jun 01 11:20:28 PDT 2015"	""	""	""	""	"[7,8,1,4,10,5,2,11,0,6,3,9]"	"[1,0,0,1,1,0,0,1,1,0,0,1]"	"[1,0,0,0,1,0,0,1,0,1,1,1]"	"[1,0,0,1,1,0,0,1,1,0,0,1]"	"[1,0,0,0,1,0,0,1,0,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,re"",""rh,pa"",""sq,rh"",""re,rh"",""pa,re"",""re,pa"",""sq,pa"",""pa,rh"",""sq,re"",""rh,sq"",""re,sq"",""pa,sq""]"	"[[1,1],[0,1],[0,2]]"	"""Parallelograms, rhombuses, rectangles, and squares"""	"""No"""	"""32"""	"""f"""	"29351"	"0"	"1"	"0"	"3"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3YHH42UU5BFT3GZ9IUTVYB0DHUWL0F"	"A1ZD9SJXQ9C6EW"	"Approved"	"Tue Jun 02 03:03:08 PDT 2015"	"Mon Jun 01 10:20:02 PDT 2015"	"Mon Jun 01 10:23:08 PDT 2015"	"Mon Jun 01 11:20:46 PDT 2015"	""	""	""	""	"[5,8,2,11,10,4,9,7,3,1,6,0]"	"[0,0,0,0,0,0,0,0,0,0,0,0]"	"[0,0,0,0,0,0,0,0,0,0,0,0]"	"[0,0,0,0,0,0,0,0,0,0,0,0]"	"[0,0,0,0,0,0,0,0,0,0,0,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""re,pa"",""rh,pa"",""sq,pa"",""pa,rh"",""pa,re"",""re,rh"",""pa,sq"",""rh,re"",""re,sq"",""sq,rh"",""rh,sq"",""sq,re""]"	"[[3,2],[3,1],[3,0]]"	"""To see if I really don't understand shapes."""	""""""	"""22"""	"""male"""	"31843"	"0"	"1"	"0"	"3"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"38F71OA9GTW462WKLODV1V26N1AMFL"	"A33Y1HBAR4TAAD"	"Approved"	"Tue Jun 02 03:03:09 PDT 2015"	"Mon Jun 01 10:20:38 PDT 2015"	"Mon Jun 01 10:23:09 PDT 2015"	"Mon Jun 01 11:20:46 PDT 2015"	""	""	""	""	"[1,5,6,10,0,7,2,11,9,8,3,4]"	"[0,1,0,1,0,1,1,0,1,1,1,0]"	"[0,0,1,1,0,1,0,1,1,1,1,0]"	"[0,1,0,1,0,1,1,0,0,1,1,0]"	"[0,0,1,1,0,1,0,1,1,0,1,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,rh"",""re,pa"",""rh,sq"",""pa,re"",""sq,re"",""rh,re"",""sq,pa"",""pa,rh"",""pa,sq"",""rh,pa"",""re,sq"",""re,rh""]"	"[[1,0],[2,1],[3,1]]"	"""Geometry"""	"""No"""	"""20"""	"""m"""	"25984"	"0"	"1"	"0"	"4"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3NGMS9VZTLIY0S43Z19I65IXQ0ZFF8"	"A3GK90X2QOFR53"	"Approved"	"Tue Jun 02 03:03:29 PDT 2015"	"Mon Jun 01 10:18:52 PDT 2015"	"Mon Jun 01 10:23:29 PDT 2015"	"Mon Jun 01 11:20:46 PDT 2015"	""	""	""	""	"[7,0,5,2,10,1,3,8,11,9,4,6]"	"[1,0,1,0,0,1,1,1,1,1,0,1]"	"[0,1,0,1,0,1,1,1,1,1,0,1]"	"[1,1,0,1,1,0,0,1,1,1,1,0]"	"[1,0,1,0,1,0,0,1,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,re"",""sq,re"",""re,pa"",""sq,pa"",""pa,re"",""sq,rh"",""re,sq"",""rh,pa"",""pa,rh"",""pa,sq"",""re,rh"",""rh,sq""]"	"[[0,0],[1,2],[3,1]]"	"""shape recognition """	"""no"""	"""28"""	"""m"""	"37212"	"0"	"1"	"0"	"4"	"3"	"1"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3IHR8NYAM710TPW8TN94RVZA3GCP4W"	"AD9GVEG7LLC6S"	"Approved"	"Tue Jun 02 03:03:32 PDT 2015"	"Mon Jun 01 10:20:57 PDT 2015"	"Mon Jun 01 10:23:32 PDT 2015"	"Mon Jun 01 11:20:46 PDT 2015"	""	""	""	""	"[3,9,7,0,1,11,6,8,2,5,10,4]"	"[1,0,1,1,1,1,1,0,1,1,1,1]"	"[1,1,1,1,1,1,1,1,0,0,1,1]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""re,sq"",""pa,sq"",""rh,re"",""sq,re"",""sq,rh"",""pa,rh"",""rh,sq"",""rh,pa"",""sq,pa"",""re,pa"",""pa,re"",""re,rh""]"	"[[2,1],[3,1],[1,0]]"	"""geometry"""	"""none"""	"""38"""	"""f"""	"32046"	"0"	"1"	"0"	"4"	"3"	"3"
